resultid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid,year,round,airtemp,humidity,pressure,rainfall,tracktemp,winddirection,windspeed
23828,4,1,14,13,7,7,7,6.0,56,+30.639,5767019,56,7,1:37.234,201.818,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23829,20,6,5,1,8,8,8,4.0,56,+35.286,5771666,24,9,1:37.479,201.311,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23830,832,4,55,9,9,9,9,2.0,56,+35.763,5772143,54,11,1:37.754,200.744,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23831,825,210,20,11,10,10,10,1.0,56,+39.594,5775974,54,14,1:38.152,199.930,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23832,839,10,31,12,11,11,11,0.0,56,+44.050,5780430,47,12,1:37.985,200.271,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23833,815,10,11,8,12,12,12,0.0,56,+44.725,5781105,54,10,1:37.673,200.911,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23834,838,1,2,14,13,13,13,0.0,56,+49.373,5785753,54,13,1:38.137,199.961,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23835,840,3,18,18,14,14,14,0.0,56,+55.490,5791870,54,17,1:38.500,199.224,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23836,845,3,35,16,15,15,15,0.0,56,+58.241,5794621,47,18,1:38.624,198.973,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23837,828,15,9,20,16,16,16,0.0,56,+1:02.604,5798984,52,16,1:38.386,199.455,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23838,154,210,8,10,17,17,17,0.0,56,+1:05.296,5801676,51,8,1:37.410,201.453,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23839,842,5,10,17,18,18,18,0.0,56,+1:06.330,5802710,54,15,1:38.367,199.493,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23840,844,15,16,19,19,19,19,0.0,56,+1:22.575,5818955,23,19,1:38.808,198.603,1,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23841,843,5,28,15,20,20,20,0.0,51,\N,\N,50,20,1:39.376,197.468,130,2018,3,19.446428571428573,24.089285714285715,1018.13125,False,37.019642857142856,127.39285714285714,1.8375
23842,1,131,44,2,1,1,1,25.0,51,1:43:44.291,6224291,35,2,1:45.412,205.012,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23843,8,6,7,6,2,2,2,18.0,51,+2.460,6226751,50,7,1:46.523,202.874,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23844,815,10,11,8,3,3,3,15.0,51,+4.024,6228315,51,6,1:46.206,203.480,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23845,20,6,5,1,4,4,4,12.0,51,+5.329,6229620,38,4,1:45.530,204.783,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23846,832,4,55,9,5,5,5,10.0,51,+7.515,6231806,50,9,1:46.856,202.242,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23847,844,15,16,13,6,6,6,8.0,51,+9.158,6233449,31,11,1:47.403,201.212,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23848,4,1,14,12,7,7,7,6.0,51,+10.931,6235222,32,12,1:47.449,201.126,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23849,840,3,18,10,8,8,8,4.0,51,+12.546,6236837,50,8,1:46.815,202.319,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23850,838,1,2,16,9,9,9,2.0,51,+14.152,6238443,50,13,1:47.666,200.720,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23851,843,5,28,19,10,10,10,1.0,51,+18.030,6242321,51,17,1:48.288,199.567,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23852,828,15,9,18,11,11,11,0.0,51,+18.512,6242803,51,14,1:47.925,200.239,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23853,842,5,10,17,12,12,12,0.0,51,+24.720,6249011,38,15,1:48.035,200.035,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23854,825,210,20,15,13,13,13,0.0,51,+40.663,6264954,35,16,1:48.155,199.813,1,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23855,822,131,77,3,\N,R,14,0.0,48,\N,\N,37,1,1:45.149,205.525,29,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23856,154,210,8,20,\N,R,15,0.0,42,\N,\N,34,10,1:46.880,202.196,3,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23857,830,9,33,5,\N,R,16,0.0,39,\N,\N,31,5,1:45.771,204.316,4,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23858,817,9,3,4,\N,R,17,0.0,39,\N,\N,34,3,1:45.419,204.999,4,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23859,807,4,27,14,\N,R,18,0.0,10,\N,\N,10,18,1:48.867,198.506,3,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23860,839,10,31,7,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23861,845,3,35,11,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018,4,16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,123.78947368421052,2.22280701754386
23862,1,131,44,1,1,1,1,25.0,66,1:35:29.972,5729972,64,3,1:19.133,211.770,1,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23863,822,131,77,2,2,2,2,18.0,66,+20.593,5750565,56,5,1:19.478,210.850,1,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23864,830,9,33,5,3,3,3,15.0,66,+26.873,5756845,62,4,1:19.422,210.999,1,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23865,20,6,5,3,4,4,4,12.0,66,+27.584,5757556,61,2,1:19.128,211.783,1,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23866,817,9,3,6,5,5,5,10.0,66,+50.058,5780030,61,1,1:18.441,213.638,1,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23867,825,210,20,7,6,6,6,8.0,65,\N,\N,64,6,1:20.246,208.832,11,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23868,832,4,55,9,7,7,7,6.0,65,\N,\N,61,9,1:21.324,206.064,11,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23869,4,1,14,8,8,8,8,4.0,65,\N,\N,64,7,1:20.727,207.588,11,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23870,815,10,11,15,9,9,9,2.0,64,\N,\N,43,8,1:21.128,206.562,12,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23871,844,15,16,14,10,10,10,1.0,64,\N,\N,51,14,1:22.122,204.062,12,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23872,840,3,18,18,11,11,11,0.0,64,\N,\N,60,12,1:22.095,204.129,12,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23873,843,5,28,20,12,12,12,0.0,64,\N,\N,63,10,1:21.439,205.773,12,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23874,828,15,9,17,13,13,13,0.0,64,\N,\N,50,15,1:22.487,203.159,12,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23875,845,3,35,19,14,14,14,0.0,63,\N,\N,57,17,1:22.680,202.685,13,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23876,838,1,2,11,\N,R,15,0.0,45,\N,\N,38,16,1:22.594,202.896,6,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23877,839,10,31,13,\N,R,16,0.0,38,\N,\N,36,13,1:22.117,204.074,44,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23878,8,6,7,4,\N,R,17,0.0,25,\N,\N,23,11,1:21.531,205.541,101,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23879,154,210,8,10,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23880,842,5,10,12,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23881,807,4,27,16,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018,5,16.05047619047619,52.28666666666667,1001.5419047619048,True,32.33904761904762,98.6952380952381,1.9523809523809523
23882,817,9,3,1,1,1,1,25.0,78,1:42:54.807,6174807,13,5,1:15.562,158.984,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23883,20,6,5,2,2,2,2,18.0,78,+7.336,6182143,14,7,1:16.065,157.933,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23884,1,131,44,3,3,3,3,15.0,78,+17.013,6191820,15,8,1:16.270,157.508,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23885,8,6,7,4,4,4,4,12.0,78,+18.127,6192934,13,10,1:16.392,157.257,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23886,822,131,77,5,5,5,5,10.0,78,+18.822,6193629,21,9,1:16.312,157.422,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23887,839,10,31,6,6,6,6,8.0,78,+23.667,6198474,63,14,1:17.027,155.960,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23888,842,5,10,10,7,7,7,6.0,78,+24.331,6199138,68,15,1:17.099,155.815,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23889,807,4,27,11,8,8,8,4.0,78,+24.839,6199646,57,6,1:16.061,157.941,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23890,830,9,33,20,9,9,9,2.0,78,+25.317,6200124,60,1,1:14.260,161.772,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23891,832,4,55,8,10,10,10,1.0,78,+1:09.013,6243820,19,18,1:17.491,155.027,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23892,828,15,9,16,11,11,11,0.0,78,+1:09.864,6244671,19,12,1:16.936,156.145,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23893,815,10,11,9,12,12,12,0.0,78,+1:10.461,6245268,24,19,1:17.546,154.917,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23894,825,210,20,19,13,13,13,0.0,78,+1:14.823,6249630,20,17,1:17.476,155.057,1,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23895,838,1,2,12,14,14,14,0.0,77,\N,\N,76,11,1:16.864,156.291,11,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23896,154,210,8,18,15,15,15,0.0,77,\N,\N,74,2,1:14.822,160.557,11,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23897,845,3,35,13,16,16,16,0.0,77,\N,\N,75,4,1:15.325,159.484,11,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23898,840,3,18,17,17,17,17,0.0,76,\N,\N,61,3,1:14.944,160.295,12,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23899,844,15,16,14,\N,R,18,0.0,70,\N,\N,17,20,1:17.710,154.590,4,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23900,843,5,28,15,\N,R,19,0.0,70,\N,\N,15,16,1:17.172,155.667,4,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23901,4,1,14,7,\N,R,20,0.0,52,\N,\N,23,13,1:17.018,155.979,6,2018,6,26.64070796460177,50.8929203539823,1015.2106194690266,False,34.60973451327434,182.50442477876103,1.382300884955752
23902,20,6,5,1,1,1,1,25.0,68,1:28:31.377,5311377,57,2,1:13.964,212.260,1,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23903,822,131,77,2,2,2,2,18.0,68,+7.376,5318753,51,3,1:13.992,212.179,1,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23904,830,9,33,3,3,3,3,15.0,68,+8.360,5319737,65,1,1:13.864,212.547,1,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23905,817,9,3,6,4,4,4,12.0,68,+20.892,5332269,59,5,1:14.159,211.701,1,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23906,1,131,44,4,5,5,5,10.0,68,+21.559,5332936,66,6,1:14.183,211.633,1,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23907,8,6,7,5,6,6,6,8.0,68,+27.184,5338561,59,4,1:14.075,211.941,1,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23908,807,4,27,7,7,7,7,6.0,67,\N,\N,64,11,1:15.588,207.699,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23909,832,4,55,9,8,8,8,4.0,67,\N,\N,61,13,1:15.666,207.485,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23910,839,10,31,8,9,9,9,2.0,67,\N,\N,61,12,1:15.610,207.639,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23911,844,15,16,13,10,10,10,1.0,67,\N,\N,65,10,1:15.480,207.996,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23912,842,5,10,16,11,11,11,0.0,67,\N,\N,67,14,1:15.699,207.395,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23913,154,210,8,20,12,12,12,0.0,67,\N,\N,56,9,1:15.470,208.024,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23914,825,210,20,11,13,13,13,0.0,67,\N,\N,65,8,1:15.401,208.214,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23915,815,10,11,10,14,14,14,0.0,67,\N,\N,64,7,1:15.100,209.049,11,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23916,828,15,9,19,15,15,15,0.0,66,\N,\N,62,18,1:16.403,205.484,12,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23917,838,1,2,15,16,16,16,0.0,66,\N,\N,55,15,1:15.765,207.214,12,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23918,845,3,35,18,17,17,17,0.0,66,\N,\N,53,16,1:15.924,206.780,12,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23919,4,1,14,14,\N,R,18,0.0,40,\N,\N,33,17,1:16.180,206.085,43,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23920,843,5,28,12,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23921,840,3,18,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018,7,20.52358490566038,27.82547169811321,1017.5150943396228,False,36.94905660377359,144.80188679245282,2.4716981132075477
23922,1,131,44,1,1,1,1,25.0,53,1:30:11.385,5411385,49,5,1:34.509,222.531,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23923,830,9,33,4,2,2,2,18.0,53,+7.090,5418475,47,2,1:34.275,223.083,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23924,8,6,7,6,3,3,3,15.0,53,+25.888,5437273,48,3,1:34.398,222.792,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23925,817,9,3,5,4,4,4,12.0,53,+34.736,5446121,37,7,1:35.382,220.494,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23926,20,6,5,3,5,5,5,10.0,53,+1:01.935,5473320,42,4,1:34.485,222.587,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23927,825,210,20,9,6,6,6,8.0,53,+1:19.364,5490749,50,8,1:35.425,220.395,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23928,822,131,77,2,7,7,7,6.0,53,+1:20.632,5492017,41,1,1:34.225,223.201,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23929,832,4,55,7,8,8,8,4.0,53,+1:27.184,5498569,46,9,1:35.638,219.904,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23930,807,4,27,12,9,9,9,2.0,53,+1:31.989,5503374,46,11,1:35.873,219.365,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23931,844,15,16,8,10,10,10,1.0,53,+1:33.873,5505258,45,12,1:35.977,219.127,1,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23932,154,210,8,10,11,11,11,0.0,52,\N,\N,47,10,1:35.695,219.773,11,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23933,838,1,2,17,12,12,12,0.0,52,\N,\N,48,14,1:36.675,217.545,11,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23934,828,15,9,15,13,13,13,0.0,52,\N,\N,37,13,1:36.494,217.953,11,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
23935,843,5,28,20,14,14,14,0.0,52,\N,\N,40,15,1:36.839,217.176,11,2018,8,24.546078431372543,49.049019607843135,966.2598039215686,False,42.03333333333333,118.40196078431372,1.815686274509804
